 (0.000000000000000000e+00+0.000000000000000000e+00j), (3.234878652591035575e+00+0.000000000000000000e+00j), (7.193668802534778806e+00+0.000000000000000000e+00j), (1.042178768553706725e+01+0.000000000000000000e+00j), (1.439352622588950581e+01+0.000000000000000000e+00j), (1.762503385000835721e+01+0.000000000000000000e+00j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (3.221254806841823637e+00+0.000000000000000000e+00j), (7.193633126808670397e+00+0.000000000000000000e+00j), (1.040819916737294193e+01+0.000000000000000000e+00j), (1.439343714167220867e+01+0.000000000000000000e+00j), (1.761135625479622036e+01+0.000000000000000000e+00j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (3.207253899072522785e+00+0.000000000000000000e+00j), (7.193596777873162651e+00+0.000000000000000000e+00j), (1.039423425705830084e+01+0.000000000000000000e+00j), (1.439334616465838046e+01+0.000000000000000000e+00j), (1.759730037484294485e+01+0.000000000000000000e+00j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (3.192876908967249960e+00+0.000000000000000000e+00j), (7.193559780736777043e+00+0.000000000000000000e+00j), (1.037989390967667447e+01+0.000000000000000000e+00j), (1.439325334152723634e+01+0.000000000000000000e+00j), (1.758286721191128166e+01+0.000000000000000000e+00j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (3.178124920261108599e+00+0.000000000000000000e+00j), (7.193522160802057641e+00+0.000000000000000000e+00j), (1.036517918396516968e+01+0.000000000000000000e+00j), (1.439315871976082839e+01+0.000000000000000000e+00j), (1.756805787222035775e+01+0.000000000000000000e+00j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (3.162999131532313157e+00+0.000000000000000000e+00j), (7.193483943854790397e+00+0.000000000000000000e+00j), (1.035009125311663780e+01+0.000000000000000000e+00j), (1.439306234763817471e+01+0.000000000000000000e+00j), (1.755287357724192887e+01+0.000000000000000000e+00j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (3.147500868119394113e+00+0.000000000000000000e+00j), (7.193445156054529832e+00+0.000000000000000000e+00j), (1.033463141670579688e+01+0.000000000000000000e+00j), (1.439296427423376379e+01+0.000000000000000000e+00j), (1.753731567562502036e+01+0.000000000000000000e+00j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (3.131631595284599001e+00+0.000000000000000000e+00j), (7.193405823926608988e+00+0.000000000000000000e+00j), (1.031880111386008281e+01+0.000000000000000000e+00j), (1.439286454942125104e+01+0.000000000000000000e+00j), (1.752138565637044820e+01+0.000000000000000000e+00j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (3.115392932757803379e+00+0.000000000000000000e+00j), (7.193365974355806713e+00+0.000000000000000000e+00j), (1.030260193780921796e+01+0.000000000000000000e+00j), (1.439276322388258222e+01+0.000000000000000000e+00j), (1.750508516338955189e+01+0.000000000000000000e+00j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (3.098786670808600263e+00+0.000000000000000000e+00j), (7.193325634581658079e+00+0.000000000000000000e+00j), (1.028603565196165270e+01+0.000000000000000000e+00j), (1.439266034912322212e+01+0.000000000000000000e+00j), (1.748841601159577763e+01+0.000000000000000000e+00j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (3.081814788013286233e+00+0.000000000000000000e+00j), (7.193284832195828926e+00+0.000000000000000000e+00j), (1.026910420767357657e+01+0.000000000000000000e+00j), (1.439255597749414406e+01+0.000000000000000000e+00j), (1.747138020469573050e+01+0.000000000000000000e+00j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (3.064479470899076574e+00+0.000000000000000000e+00j), (7.193243595141419533e+00+0.000000000000000000e+00j), (1.025180976389354726e+01+0.000000000000000000e+00j), (1.439245016222117002e+01+0.000000000000000000e+00j), (1.745397995486310805e+01+0.000000000000000000e+00j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (3.046783135670457554e+00+0.000000000000000000e+00j), (7.193201951714591758e+00+0.000000000000000000e+00j), (1.023415470888667045e+01+0.000000000000000000e+00j), (1.439234295744241088e+01+0.000000000000000000e+00j), (1.743621770450030795e+01+0.000000000000000000e+00j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (3.028728452242592795e+00+0.000000000000000000e+00j), (7.193159930568544524e+00+0.000000000000000000e+00j), (1.021614168426393121e+01+0.000000000000000000e+00j), (1.439223441825464533e+01+0.000000000000000000e+00j), (1.741809615031407787e+01+0.000000000000000000e+00j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (3.010318370833969581e+00+0.000000000000000000e+00j), (7.193117560720104109e+00+0.000000000000000000e+00j), (1.019777361156770290e+01+0.000000000000000000e+00j), (1.439212460076935507e+01+0.000000000000000000e+00j), (1.739961826995713778e+01+0.000000000000000000e+00j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (2.991556151395114327e+00+0.000000000000000000e+00j), (7.193074871559097971e+00+0.000000000000000000e+00j), (1.017905372169099820e+01+0.000000000000000000e+00j), (1.439201356217958150e+01+0.000000000000000000e+00j), (1.738078735151420418e+01+0.000000000000000000e+00j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (2.972445396182223476e+00+0.000000000000000000e+00j), (7.193031892860716425e+00+0.000000000000000000e+00j), (1.015998558743847013e+01+0.000000000000000000e+00j), (1.439190136083845850e+01+0.000000000000000000e+00j), (1.736160702614149898e+01+0.000000000000000000e+00j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (2.952990085815761390e+00+0.000000000000000000e+00j), (7.192988654801204973e+00+0.000000000000000000e+00j), (1.014057315956918615e+01+0.000000000000000000e+00j), (1.439178805635059888e+01+0.000000000000000000e+00j), (1.734208130420092075e+01+0.000000000000000000e+00j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (2.933194619200381936e+00+0.000000000000000000e+00j), (7.192945187976816257e+00+0.000000000000000000e+00j), (1.012082080669746631e+01+0.000000000000000000e+00j), (1.439167370967762594e+01+0.000000000000000000e+00j), (1.732221461526636475e+01+0.000000000000000000e+00j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (2.913063857721459371e+00+0.000000000000000000e+00j), (7.192901523426703747e+00+0.000000000000000000e+00j), (1.010073335946645834e+01+0.000000000000000000e+00j), (1.439155838325908121e+01+0.000000000000000000e+00j), (1.730201185241818607e+01+0.000000000000000000e+00j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (2.892603174174311675e+00+0.000000000000000000e+00j), (7.192857692659602620e+00+0.000000000000000000e+00j), (1.008031615945056281e+01+0.000000000000000000e+00j), (1.439144214115031417e+01+0.000000000000000000e+00j), (1.728147842128348444e+01+0.000000000000000000e+00j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (2.871818506927724002e+00+0.000000000000000000e+00j), (7.192813727684903569e+00+0.000000000000000000e+00j), (1.005957511328803200e+01+0.000000000000000000e+00j), (1.439132504917880695e+01+0.000000000000000000e+00j), (1.726062029432500822e+01+0.000000000000000000e+00j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (2.850716419870462204e+00+0.000000000000000000e+00j), (7.192769661048265206e+00+0.000000000000000000e+00j), (1.003851675259182130e+01+0.000000000000000000e+00j), (1.439120717512080105e+01+0.000000000000000000e+00j), (1.723944407092856324e+01+0.000000000000000000e+00j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (2.829304168738490333e+00+0.000000000000000000e+00j), (7.192725525871962233e+00+0.000000000000000000e+00j), (1.001714830023658642e+01+0.000000000000000000e+00j), (1.439108858889999354e+01+0.000000000000000000e+00j), (1.721795704388871684e+01+0.000000000000000000e+00j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (2.807589774472843303e+00+0.000000000000000000e+00j), (7.192681355900651496e+00+0.000000000000000000e+00j), (9.995477743670953430e+00+0.000000000000000000e+00j), (1.439096936281040229e+01+0.000000000000000000e+00j), (1.719616727294380709e+01+0.000000000000000000e+00j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (2.785582104308325313e+00+0.000000000000000000e+00j), (7.192637185552383627e+00+0.000000000000000000e+00j), (9.973513915955297904e+00+0.000000000000000000e+00j), (1.439084957176542190e+01+0.000000000000000000e+00j), (1.717408366606285242e+01+0.000000000000000000e+00j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (2.763290961345237662e+00+0.000000000000000000e+00j), (7.192593049975650743e+00+0.000000000000000000e+00j), (9.951266585276824728e+00+0.000000000000000000e+00j), (1.439072929357559083e+01+0.000000000000000000e+00j), (1.715171606923821912e+01+0.000000000000000000e+00j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (2.740727183402688283e+00+0.000000000000000000e+00j), (7.192548985112479087e+00+0.000000000000000000e+00j), (9.928746553739895120e+00+0.000000000000000000e+00j), (1.439060860925721208e+01+0.000000000000000000e+00j), (1.712907536558460819e+01+0.000000000000000000e+00j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (2.717902751994632382e+00+0.000000000000000000e+00j), (7.192505027768063997e+00+0.000000000000000000e+00j), (9.905965766272760931e+00+0.000000000000000000e+00j), (1.439048760337452393e+01+0.000000000000000000e+00j), (1.710617358458783599e+01+0.000000000000000000e+00j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (2.694830912300371750e+00+0.000000000000000000e+00j), (7.192461215687109721e+00+0.000000000000000000e+00j), (9.882937430522179767e+00+0.000000000000000000e+00j), (1.439036636441793782e+01+0.000000000000000000e+00j), (1.708302402237764639e+01+0.000000000000000000e+00j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (2.671526305019419567e+00+0.000000000000000000e+00j), (7.192417587637238263e+00+0.000000000000000000e+00j), (9.859676148625183600e+00+0.000000000000000000e+00j), (1.439024498522086404e+01+0.000000000000000000e+00j), (1.705964137391622515e+01+0.000000000000000000e+00j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (2.648005110995550027e+00+0.000000000000000000e+00j), (7.192374183499603113e+00+0.000000000000000000e+00j), (9.836198061742953413e+00+0.000000000000000000e+00j), (1.439012356341768673e+01+0.000000000000000000e+00j), (1.703604187798998026e+01+0.000000000000000000e+00j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (2.624285209460369472e+00+0.000000000000000000e+00j), (7.192331044366722992e+00+0.000000000000000000e+00j), (9.812521008207074402e+00+0.000000000000000000e+00j), (1.439000220194519208e+01+0.000000000000000000e+00j), (1.701224347585711172e+01+0.000000000000000000e+00j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (2.600386350672815539e+00+0.000000000000000000e+00j), (7.192288212647799384e+00+0.000000000000000000e+00j), (9.788664696054183878e+00+0.000000000000000000e+00j), (1.438988100958949090e+01+0.000000000000000000e+00j), (1.698826598432911084e+01+0.000000000000000000e+00j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (2.576330343601677342e+00+0.000000000000000000e+00j), (7.192245732181078210e+00+0.000000000000000000e+00j), (9.764650890596769273e+00+0.000000000000000000e+00j), (1.438976010157995766e+01+0.000000000000000000e+00j), (1.696413128393537662e+01+0.000000000000000000e+00j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (2.552141259099352411e+00+0.000000000000000000e+00j), (7.192203648353002521e+00+0.000000000000000000e+00j), (9.740503617478310616e+00+0.000000000000000000e+00j), (1.438963960023096256e+01+0.000000000000000000e+00j), (1.693986352262000494e+01+0.000000000000000000e+00j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (2.527845648726025019e+00+0.000000000000000000e+00j), (7.192162008223612624e+00+0.000000000000000000e+00j), (9.716249381372618288e+00+0.000000000000000000e+00j), (1.438951963563130221e+01+0.000000000000000000e+00j), (1.691548933513040964e+01+0.000000000000000000e+00j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (2.503472778978022006e+00+0.000000000000000000e+00j), (7.192120860657038151e+00+0.000000000000000000e+00j), (9.691917400082541434e+00+0.000000000000000000e+00j), (1.438940034637960963e+01+0.000000000000000000e+00j), (1.689103807785134492e+01+0.000000000000000000e+00j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (2.479054880128591876e+00+0.000000000000000000e+00j), (7.192080256455953169e+00+0.000000000000000000e+00j), (9.667539853246790216e+00+0.000000000000000000e+00j), (1.438928188036238609e+01+0.000000000000000000e+00j), (1.686654207828961560e+01+0.000000000000000000e+00j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (2.454627408164901325e+00+0.000000000000000000e+00j), (7.192040248497818311e+00+0.000000000000000000e+00j), (9.643152144141541982e+00+0.000000000000000000e+00j), (1.438916439556878402e+01+0.000000000000000000e+00j), (1.684203689769031342e+01+0.000000000000000000e+00j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (2.430229317373175491e+00+0.000000000000000000e+00j), (7.192000891870550028e+00+0.000000000000000000e+00j), (9.618793172130532199e+00+0.000000000000000000e+00j), (1.438904806093318278e+01+0.000000000000000000e+00j), (1.681756160432939851e+01+0.000000000000000000e+00j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (2.405903339940515195e+00+0.000000000000000000e+00j), (7.191962244004263205e+00+0.000000000000000000e+00j), (9.594505612135948880e+00+0.000000000000000000e+00j), (1.438893305719285109e+01+0.000000000000000000e+00j), (1.679315905384206076e+01+0.000000000000000000e+00j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (2.381696267473182971e+00+0.000000000000000000e+00j), (7.191924364794730629e+00+0.000000000000000000e+00j), (9.570336196033910170e+00+0.000000000000000000e+00j), (1.438881957774304254e+01+0.000000000000000000e+00j), (1.676887617147319531e+01+0.000000000000000000e+00j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (2.357659227543607017e+00+0.000000000000000000e+00j), (7.191887316713465594e+00+0.000000000000000000e+00j), (9.546335989092135321e+00+0.000000000000000000e+00j), (1.438870782946635529e+01+0.000000000000000000e+00j), (1.674476422934426267e+01+0.000000000000000000e+00j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (2.333847946248981842e+00+0.000000000000000000e+00j), (7.191851164897678395e+00+0.000000000000000000e+00j), (9.522560652439260309e+00+0.000000000000000000e+00j), (1.438859803350616851e+01+0.000000000000000000e+00j), (1.672087910969597147e+01+0.000000000000000000e+00j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (2.310322985291437092e+00+0.000000000000000000e+00j), (7.191815977212475453e+00+0.000000000000000000e+00j), (9.499070680083363527e+00+0.000000000000000000e+00j), (1.438849042594638306e+01+0.000000000000000000e+00j), (1.669728154258638142e+01+0.000000000000000000e+00j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (2.287149939300251233e+00+0.000000000000000000e+00j), (7.191781824275758517e+00+0.000000000000000000e+00j), (9.475931596209873575e+00+0.000000000000000000e+00j), (1.438838525835063464e+01+0.000000000000000000e+00j), (1.667403730372799231e+01+0.000000000000000000e+00j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (2.264399576086638888e+00+0.000000000000000000e+00j), (7.191748779435219063e+00+0.000000000000000000e+00j), (9.453214095459713917e+00+0.000000000000000000e+00j), (1.438828279810507738e+01+0.000000000000000000e+00j), (1.665121735510859935e+01+0.000000000000000000e+00j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (2.242147899384521637e+00+0.000000000000000000e+00j), (7.191716918685109761e+00+0.000000000000000000e+00j), (9.430994105753626400e+00+0.000000000000000000e+00j), (1.438818332849881543e+01+0.000000000000000000e+00j), (1.662889790789606792e+01+0.000000000000000000e+00j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (2.220476110609387099e+00+0.000000000000000000e+00j), (7.191686320509293573e+00+0.000000000000000000e+00j), (9.409352750207990113e+00+0.000000000000000000e+00j), (1.438808714846707915e+01+0.000000000000000000e+00j), (1.660716038409735518e+01+0.000000000000000000e+00j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (2.199470443574272238e+00+0.000000000000000000e+00j), (7.191657065636419155e+00+0.000000000000000000e+00j), (9.388376182095568012e+00+0.000000000000000000e+00j), (1.438799457191454323e+01+0.000000000000000000e+00j), (1.658609125084270630e+01+0.000000000000000000e+00j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (2.179221844368457006e+00+0.000000000000000000e+00j), (7.191629236692405058e+00+0.000000000000000000e+00j), (9.368155265071246518e+00+0.000000000000000000e+00j), (1.438790592653117173e+01+0.000000000000000000e+00j), (1.656578169942745049e+01+0.000000000000000000e+00j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (2.159825468263020909e+00+0.000000000000000000e+00j), (7.191602917736570788e+00+0.000000000000000000e+00j), (9.348785070540808206e+00+0.000000000000000000e+00j), (1.438782155201290358e+01+0.000000000000000000e+00j), (1.654632714090173806e+01+0.000000000000000000e+00j)
